id,sensor_id,event_time,vehicle_count,avg_speed,alert_type,alerted_at
7748,J4_BORELLA,2026-05-05 00:46:01.865650+05:30,124,2.28,SPEED_BELOW_10,2026-05-05 00:46:10.906993+05:30
7754,J2_BAMBALAPITIYA,2026-05-05 00:46:01.053845+05:30,137,7.28,SPEED_BELOW_10,2026-05-05 00:46:10.927051+05:30
7744,J1_KOLLUPITIYA,2026-05-05 00:45:59.038417+05:30,115,6.50,SPEED_BELOW_10,2026-05-05 00:46:00.758003+05:30
7745,J2_BAMBALAPITIYA,2026-05-05 00:45:54.003132+05:30,92,3.02,SPEED_BELOW_10,2026-05-05 00:46:00.758229+05:30
7743,J3_TOWN_HALL,2026-05-05 00:45:52.995943+05:30,138,8.83,SPEED_BELOW_10,2026-05-05 00:46:00.752992+05:30
7742,J3_TOWN_HALL,2026-05-05 00:45:44.741374+05:30,120,9.75,SPEED_BELOW_10,2026-05-05 00:45:50.777220+05:30
7741,J3_TOWN_HALL,2026-05-05 00:45:44.065017+05:30,126,7.74,SPEED_BELOW_10,2026-05-05 00:45:50.777220+05:30
7740,J1_KOLLUPITIYA,2026-05-05 00:45:39.028985+05:30,107,4.86,SPEED_BELOW_10,2026-05-05 00:45:40.739838+05:30
7739,J4_BORELLA,2026-05-05 00:45:36.011734+05:30,110,6.90,SPEED_BELOW_10,2026-05-05 00:45:40.739838+05:30
7738,J3_TOWN_HALL,2026-05-05 00:45:34.843258+05:30,133,3.81,SPEED_BELOW_10,2026-05-05 00:45:40.709361+05:30
7737,J3_TOWN_HALL,2026-05-05 00:45:30.615443+05:30,125,3.89,SPEED_BELOW_10,2026-05-05 00:45:40.709361+05:30
7733,J3_TOWN_HALL,2026-05-05 00:45:28.600162+05:30,103,7.24,SPEED_BELOW_10,2026-05-05 00:45:30.664049+05:30
7736,J1_KOLLUPITIYA,2026-05-05 00:45:27.591309+05:30,100,5.44,SPEED_BELOW_10,2026-05-05 00:45:30.665687+05:30
7735,J4_BORELLA,2026-05-05 00:45:22.562754+05:30,142,6.92,SPEED_BELOW_10,2026-05-05 00:45:30.665687+05:30
7734,J4_BORELLA,2026-05-05 00:45:21.927351+05:30,91,6.25,SPEED_BELOW_10,2026-05-05 00:45:30.665687+05:30
7732,J2_BAMBALAPITIYA,2026-05-05 00:45:20.918770+05:30,149,7.76,SPEED_BELOW_10,2026-05-05 00:45:30.663090+05:30
7731,J4_BORELLA,2026-05-05 00:45:15.731890+05:30,90,4.89,SPEED_BELOW_10,2026-05-05 00:45:20.596668+05:30
7728,J3_TOWN_HALL,2026-05-05 00:45:05.439551+05:30,93,5.93,SPEED_BELOW_10,2026-05-05 00:45:10.519618+05:30
7727,J3_TOWN_HALL,2026-05-05 00:45:03.651090+05:30,147,6.82,SPEED_BELOW_10,2026-05-05 00:45:10.519618+05:30
7730,J2_BAMBALAPITIYA,2026-05-05 00:45:03.647769+05:30,147,2.62,SPEED_BELOW_10,2026-05-05 00:45:10.528552+05:30
7729,J1_KOLLUPITIYA,2026-05-05 00:45:01.410321+05:30,101,8.74,SPEED_BELOW_10,2026-05-05 00:45:10.527258+05:30
7725,J2_BAMBALAPITIYA,2026-05-05 00:44:58.385831+05:30,91,8.32,SPEED_BELOW_10,2026-05-05 00:45:00.454867+05:30
7726,J4_BORELLA,2026-05-05 00:44:55.367802+05:30,115,2.21,SPEED_BELOW_10,2026-05-05 00:45:00.454868+05:30
7722,J4_BORELLA,2026-05-05 00:44:49.689396+05:30,114,9.51,SPEED_BELOW_10,2026-05-05 00:44:50.388229+05:30
7721,J1_KOLLUPITIYA,2026-05-05 00:44:47.521840+05:30,107,8.83,SPEED_BELOW_10,2026-05-05 00:44:50.388229+05:30
7724,J3_TOWN_HALL,2026-05-05 00:44:44.287515+05:30,126,7.09,SPEED_BELOW_10,2026-05-05 00:44:50.389272+05:30
7720,J1_KOLLUPITIYA,2026-05-05 00:44:43.644618+05:30,94,6.03,SPEED_BELOW_10,2026-05-05 00:44:50.388229+05:30
7719,J2_BAMBALAPITIYA,2026-05-05 00:44:43.502906+05:30,125,3.38,SPEED_BELOW_10,2026-05-05 00:44:50.385298+05:30
7723,J3_TOWN_HALL,2026-05-05 00:44:42.500609+05:30,117,7.91,SPEED_BELOW_10,2026-05-05 00:44:50.389272+05:30
7716,J1_KOLLUPITIYA,2026-05-05 00:44:38.477417+05:30,130,4.74,SPEED_BELOW_10,2026-05-05 00:44:40.267578+05:30
7715,J1_KOLLUPITIYA,2026-05-05 00:44:37.600891+05:30,134,3.23,SPEED_BELOW_10,2026-05-05 00:44:40.267578+05:30
7714,J2_BAMBALAPITIYA,2026-05-05 00:44:35.225138+05:30,108,8.92,SPEED_BELOW_10,2026-05-05 00:44:40.267869+05:30
7713,J4_BORELLA,2026-05-05 00:44:34.220600+05:30,118,9.77,SPEED_BELOW_10,2026-05-05 00:44:40.267578+05:30
7718,J3_TOWN_HALL,2026-05-05 00:44:32.201869+05:30,133,9.60,SPEED_BELOW_10,2026-05-05 00:44:40.305794+05:30
7717,J3_TOWN_HALL,2026-05-05 00:44:31.415787+05:30,125,3.05,SPEED_BELOW_10,2026-05-05 00:44:40.305794+05:30
7712,J2_BAMBALAPITIYA,2026-05-05 00:44:30.186666+05:30,128,7.52,SPEED_BELOW_10,2026-05-05 00:44:40.267869+05:30
7711,J1_KOLLUPITIYA,2026-05-05 00:44:30.184901+05:30,128,8.50,SPEED_BELOW_10,2026-05-05 00:44:40.267578+05:30
7709,J4_BORELLA,2026-05-05 00:44:28.549569+05:30,94,8.65,SPEED_BELOW_10,2026-05-05 00:44:30.236962+05:30
7708,J1_KOLLUPITIYA,2026-05-05 00:44:27.537681+05:30,106,2.72,SPEED_BELOW_10,2026-05-05 00:44:30.236962+05:30
7707,J2_BAMBALAPITIYA,2026-05-05 00:44:27.393625+05:30,102,7.97,SPEED_BELOW_10,2026-05-05 00:44:30.236490+05:30
7710,J3_TOWN_HALL,2026-05-05 00:44:25.150747+05:30,110,5.52,SPEED_BELOW_10,2026-05-05 00:44:30.239138+05:30
7706,J2_BAMBALAPITIYA,2026-05-05 00:44:25.148468+05:30,137,3.35,SPEED_BELOW_10,2026-05-05 00:44:30.236490+05:30
7705,J2_BAMBALAPITIYA,2026-05-05 00:44:16.330350+05:30,129,6.19,SPEED_BELOW_10,2026-05-05 00:44:20.409244+05:30
7704,J3_TOWN_HALL,2026-05-05 00:44:15.088249+05:30,108,5.16,SPEED_BELOW_10,2026-05-05 00:44:20.409449+05:30
7703,J3_TOWN_HALL,2026-05-05 00:44:03.400487+05:30,136,5.66,SPEED_BELOW_10,2026-05-05 00:44:10.582418+05:30
7701,J2_BAMBALAPITIYA,2026-05-05 00:44:01.989993+05:30,131,7.78,SPEED_BELOW_10,2026-05-05 00:44:10.493916+05:30
7702,J3_TOWN_HALL,2026-05-05 00:44:01.384994+05:30,131,2.37,SPEED_BELOW_10,2026-05-05 00:44:10.582418+05:30
7700,J2_BAMBALAPITIYA,2026-05-05 00:44:00.370257+05:30,112,8.94,SPEED_BELOW_10,2026-05-05 00:44:10.493916+05:30
7699,J1_KOLLUPITIYA,2026-05-05 00:43:58.218344+05:30,101,7.34,SPEED_BELOW_10,2026-05-05 00:44:00.413747+05:30
7698,J4_BORELLA,2026-05-05 00:43:57.357246+05:30,137,9.37,SPEED_BELOW_10,2026-05-05 00:44:00.413747+05:30
7697,J1_KOLLUPITIYA,2026-05-05 00:43:57.210572+05:30,99,7.78,SPEED_BELOW_10,2026-05-05 00:44:00.413747+05:30
7696,J3_TOWN_HALL,2026-05-05 00:43:55.944662+05:30,93,5.43,SPEED_BELOW_10,2026-05-05 00:44:00.413765+05:30
7695,J3_TOWN_HALL,2026-05-05 00:43:54.338827+05:30,122,7.28,SPEED_BELOW_10,2026-05-05 00:44:00.413765+05:30
7693,J3_TOWN_HALL,2026-05-05 00:43:53.332056+05:30,138,6.53,SPEED_BELOW_10,2026-05-05 00:44:00.413765+05:30
7694,J1_KOLLUPITIYA,2026-05-05 00:43:53.183458+05:30,112,3.26,SPEED_BELOW_10,2026-05-05 00:44:00.413747+05:30
7692,J4_BORELLA,2026-05-05 00:43:48.295145+05:30,127,7.81,SPEED_BELOW_10,2026-05-05 00:43:50.894569+05:30
7689,J2_BAMBALAPITIYA,2026-05-05 00:43:47.897985+05:30,108,3.94,SPEED_BELOW_10,2026-05-05 00:43:50.888405+05:30
7690,J3_TOWN_HALL,2026-05-05 00:43:44.878210+05:30,126,4.89,SPEED_BELOW_10,2026-05-05 00:43:50.893350+05:30
7688,J2_BAMBALAPITIYA,2026-05-05 00:43:43.044547+05:30,106,2.82,SPEED_BELOW_10,2026-05-05 00:43:50.888405+05:30
7691,J4_BORELLA,2026-05-05 00:43:42.189483+05:30,149,3.70,SPEED_BELOW_10,2026-05-05 00:43:50.894569+05:30
7687,J4_BORELLA,2026-05-05 00:43:36.830042+05:30,101,4.78,SPEED_BELOW_10,2026-05-05 00:43:40.720845+05:30
7686,J1_KOLLUPITIYA,2026-05-05 00:43:34.814563+05:30,142,8.77,SPEED_BELOW_10,2026-05-05 00:43:40.720845+05:30
7685,J1_KOLLUPITIYA,2026-05-05 00:43:34.134084+05:30,107,3.93,SPEED_BELOW_10,2026-05-05 00:43:40.720845+05:30
7684,J4_BORELLA,2026-05-05 00:43:33.129630+05:30,111,9.85,SPEED_BELOW_10,2026-05-05 00:43:40.720845+05:30
7683,J4_BORELLA,2026-05-05 00:43:32.804894+05:30,114,5.20,SPEED_BELOW_10,2026-05-05 00:43:40.720845+05:30
7680,J3_TOWN_HALL,2026-05-05 00:43:28.097790+05:30,97,7.77,SPEED_BELOW_10,2026-05-05 00:43:30.696736+05:30
7679,J3_TOWN_HALL,2026-05-05 00:43:27.765987+05:30,104,2.82,SPEED_BELOW_10,2026-05-05 00:43:30.696736+05:30
7682,J1_KOLLUPITIYA,2026-05-05 00:43:23.909136+05:30,131,4.38,SPEED_BELOW_10,2026-05-05 00:43:30.717753+05:30
7681,J1_KOLLUPITIYA,2026-05-05 00:43:20.723369+05:30,142,3.76,SPEED_BELOW_10,2026-05-05 00:43:30.717753+05:30
7674,J4_BORELLA,2026-05-05 00:43:19.036771+05:30,96,2.28,SPEED_BELOW_10,2026-05-05 00:43:20.771744+05:30
7678,J3_TOWN_HALL,2026-05-05 00:43:18.883095+05:30,113,2.46,SPEED_BELOW_10,2026-05-05 00:43:20.824617+05:30
7675,J2_BAMBALAPITIYA,2026-05-05 00:43:17.697735+05:30,103,3.78,SPEED_BELOW_10,2026-05-05 00:43:20.817235+05:30
7677,J3_TOWN_HALL,2026-05-05 00:43:15.867828+05:30,98,3.52,SPEED_BELOW_10,2026-05-05 00:43:20.824617+05:30
7673,J4_BORELLA,2026-05-05 00:43:15.011211+05:30,132,5.33,SPEED_BELOW_10,2026-05-05 00:43:20.771744+05:30
7672,J4_BORELLA,2026-05-05 00:43:12.673622+05:30,124,9.57,SPEED_BELOW_10,2026-05-05 00:43:20.771744+05:30
7676,J3_TOWN_HALL,2026-05-05 00:43:11.988138+05:30,132,3.12,SPEED_BELOW_10,2026-05-05 00:43:20.824617+05:30
7671,J1_KOLLUPITIYA,2026-05-05 00:43:10.979381+05:30,117,8.84,SPEED_BELOW_10,2026-05-05 00:43:20.771744+05:30
7670,J4_BORELLA,2026-05-05 00:43:03.781193+05:30,135,5.66,SPEED_BELOW_10,2026-05-05 00:43:10.652657+05:30
7669,J1_KOLLUPITIYA,2026-05-05 00:43:00.588221+05:30,100,5.83,SPEED_BELOW_10,2026-05-05 00:43:10.652657+05:30
7667,J1_KOLLUPITIYA,2026-05-05 00:42:59.891205+05:30,97,4.82,SPEED_BELOW_10,2026-05-05 00:43:00.659177+05:30
7668,J2_BAMBALAPITIYA,2026-05-05 00:42:56.715472+05:30,94,2.75,SPEED_BELOW_10,2026-05-05 00:43:00.670713+05:30
7666,J4_BORELLA,2026-05-05 00:42:56.554107+05:30,133,4.82,SPEED_BELOW_10,2026-05-05 00:43:00.659177+05:30
7665,J4_BORELLA,2026-05-05 00:42:54.706577+05:30,98,2.41,SPEED_BELOW_10,2026-05-05 00:43:00.659177+05:30
7664,J1_KOLLUPITIYA,2026-05-05 00:42:51.684105+05:30,116,4.93,SPEED_BELOW_10,2026-05-05 00:43:00.659177+05:30
7660,J3_TOWN_HALL,2026-05-05 00:42:49.675072+05:30,121,2.41,SPEED_BELOW_10,2026-05-05 00:42:50.569333+05:30
7659,J1_KOLLUPITIYA,2026-05-05 00:42:48.494306+05:30,138,9.62,SPEED_BELOW_10,2026-05-05 00:42:50.521050+05:30
7658,J1_KOLLUPITIYA,2026-05-05 00:42:45.649848+05:30,131,2.81,SPEED_BELOW_10,2026-05-05 00:42:50.521050+05:30
7663,J2_BAMBALAPITIYA,2026-05-05 00:42:44.464561+05:30,111,9.17,SPEED_BELOW_10,2026-05-05 00:42:50.569808+05:30
7662,J2_BAMBALAPITIYA,2026-05-05 00:42:42.629204+05:30,129,6.92,SPEED_BELOW_10,2026-05-05 00:42:50.569808+05:30
7661,J2_BAMBALAPITIYA,2026-05-05 00:42:42.453239+05:30,117,2.75,SPEED_BELOW_10,2026-05-05 00:42:50.569808+05:30
7657,J1_KOLLUPITIYA,2026-05-05 00:42:40.442758+05:30,131,4.95,SPEED_BELOW_10,2026-05-05 00:42:50.521050+05:30
7655,J1_KOLLUPITIYA,2026-05-05 00:42:39.608335+05:30,146,7.64,SPEED_BELOW_10,2026-05-05 00:42:40.520140+05:30
7656,J3_TOWN_HALL,2026-05-05 00:42:38.425781+05:30,98,9.58,SPEED_BELOW_10,2026-05-05 00:42:40.520387+05:30
7652,J2_BAMBALAPITIYA,2026-05-05 00:42:37.761422+05:30,106,6.84,SPEED_BELOW_10,2026-05-05 00:42:40.509285+05:30
7651,J2_BAMBALAPITIYA,2026-05-05 00:42:34.397322+05:30,128,6.00,SPEED_BELOW_10,2026-05-05 00:42:40.509285+05:30
7654,J3_TOWN_HALL,2026-05-05 00:42:31.378841+05:30,120,5.67,SPEED_BELOW_10,2026-05-05 00:42:40.520387+05:30
7653,J4_BORELLA,2026-05-05 00:42:30.365417+05:30,127,5.47,SPEED_BELOW_10,2026-05-05 00:42:40.520140+05:30
7642,J2_BAMBALAPITIYA,2026-05-05 00:42:29.550557+05:30,135,8.72,SPEED_BELOW_10,2026-05-05 00:42:30.409182+05:30
7650,J3_TOWN_HALL,2026-05-05 00:42:28.545075+05:30,143,5.42,SPEED_BELOW_10,2026-05-05 00:42:30.413258+05:30
7641,J2_BAMBALAPITIYA,2026-05-05 00:42:28.541670+05:30,105,3.18,SPEED_BELOW_10,2026-05-05 00:42:30.409182+05:30
7645,J1_KOLLUPITIYA,2026-05-05 00:42:27.703632+05:30,117,2.74,SPEED_BELOW_10,2026-05-05 00:42:30.411888+05:30
7640,J2_BAMBALAPITIYA,2026-05-05 00:42:27.532955+05:30,116,8.03,SPEED_BELOW_10,2026-05-05 00:42:30.409182+05:30
7649,J3_TOWN_HALL,2026-05-05 00:42:27.347236+05:30,128,4.38,SPEED_BELOW_10,2026-05-05 00:42:30.413258+05:30
7648,J3_TOWN_HALL,2026-05-05 00:42:26.527007+05:30,109,3.80,SPEED_BELOW_10,2026-05-05 00:42:30.413258+05:30
7647,J3_TOWN_HALL,2026-05-05 00:42:26.338006+05:30,117,7.41,SPEED_BELOW_10,2026-05-05 00:42:30.413258+05:30
7644,J1_KOLLUPITIYA,2026-05-05 00:42:23.679754+05:30,134,8.48,SPEED_BELOW_10,2026-05-05 00:42:30.411888+05:30
7646,J3_TOWN_HALL,2026-05-05 00:42:23.503918+05:30,110,2.30,SPEED_BELOW_10,2026-05-05 00:42:30.413258+05:30
7643,J4_BORELLA,2026-05-05 00:42:20.628653+05:30,125,6.28,SPEED_BELOW_10,2026-05-05 00:42:30.411888+05:30
7639,J2_BAMBALAPITIYA,2026-05-05 00:42:20.624787+05:30,118,5.21,SPEED_BELOW_10,2026-05-05 00:42:30.409182+05:30
7638,J3_TOWN_HALL,2026-05-05 00:42:18.463932+05:30,95,4.15,SPEED_BELOW_10,2026-05-05 00:42:20.350421+05:30
7637,J4_BORELLA,2026-05-05 00:42:13.585785+05:30,109,4.06,SPEED_BELOW_10,2026-05-05 00:42:20.347642+05:30
7636,J1_KOLLUPITIYA,2026-05-05 00:42:13.251927+05:30,98,7.52,SPEED_BELOW_10,2026-05-05 00:42:20.347642+05:30
7635,J1_KOLLUPITIYA,2026-05-05 00:42:02.493019+05:30,98,5.08,SPEED_BELOW_10,2026-05-05 00:42:10.439434+05:30
7634,J1_KOLLUPITIYA,2026-05-05 00:42:02.184392+05:30,146,2.07,SPEED_BELOW_10,2026-05-05 00:42:10.439434+05:30
7633,J2_BAMBALAPITIYA,2026-05-05 00:42:00.165587+05:30,136,7.65,SPEED_BELOW_10,2026-05-05 00:42:10.401622+05:30
7631,J2_BAMBALAPITIYA,2026-05-05 00:41:57.316076+05:30,95,9.41,SPEED_BELOW_10,2026-05-05 00:42:00.528672+05:30
7630,J2_BAMBALAPITIYA,2026-05-05 00:41:56.393971+05:30,139,5.12,SPEED_BELOW_10,2026-05-05 00:42:00.528672+05:30
7632,J3_TOWN_HALL,2026-05-05 00:41:55.305169+05:30,125,7.77,SPEED_BELOW_10,2026-05-05 00:42:00.530868+05:30
7628,J4_BORELLA,2026-05-05 00:41:47.091826+05:30,111,9.24,SPEED_BELOW_10,2026-05-05 00:41:50.298538+05:30
7627,J1_KOLLUPITIYA,2026-05-05 00:41:45.330635+05:30,131,2.60,SPEED_BELOW_10,2026-05-05 00:41:50.298538+05:30
7629,J2_BAMBALAPITIYA,2026-05-05 00:41:45.077218+05:30,105,4.73,SPEED_BELOW_10,2026-05-05 00:41:50.299937+05:30
7624,J3_TOWN_HALL,2026-05-05 00:41:43.210502+05:30,133,9.17,SPEED_BELOW_10,2026-05-05 00:41:50.293338+05:30
7626,J1_KOLLUPITIYA,2026-05-05 00:41:43.062288+05:30,110,6.68,SPEED_BELOW_10,2026-05-05 00:41:50.298538+05:30
7625,J4_BORELLA,2026-05-05 00:41:42.310445+05:30,96,5.14,SPEED_BELOW_10,2026-05-05 00:41:50.298538+05:30
7621,J4_BORELLA,2026-05-05 00:41:36.262070+05:30,106,8.23,SPEED_BELOW_10,2026-05-05 00:41:40.240442+05:30
7622,J2_BAMBALAPITIYA,2026-05-05 00:41:34.008032+05:30,92,8.16,SPEED_BELOW_10,2026-05-05 00:41:40.243572+05:30
7620,J1_KOLLUPITIYA,2026-05-05 00:41:33.154243+05:30,142,7.87,SPEED_BELOW_10,2026-05-05 00:41:40.240442+05:30
7623,J3_TOWN_HALL,2026-05-05 00:41:33.002083+05:30,148,2.16,SPEED_BELOW_10,2026-05-05 00:41:40.243813+05:30
7619,J4_BORELLA,2026-05-05 00:41:30.988386+05:30,135,5.63,SPEED_BELOW_10,2026-05-05 00:41:40.240442+05:30
7618,J1_KOLLUPITIYA,2026-05-05 00:41:30.983120+05:30,132,6.65,SPEED_BELOW_10,2026-05-05 00:41:40.240442+05:30
7617,J4_BORELLA,2026-05-05 00:41:29.973929+05:30,92,6.44,SPEED_BELOW_10,2026-05-05 00:41:30.269537+05:30
7616,J1_KOLLUPITIYA,2026-05-05 00:41:29.126495+05:30,135,8.83,SPEED_BELOW_10,2026-05-05 00:41:30.269537+05:30
7615,J2_BAMBALAPITIYA,2026-05-05 00:41:27.210522+05:30,98,8.49,SPEED_BELOW_10,2026-05-05 00:41:30.267419+05:30
7614,J2_BAMBALAPITIYA,2026-05-05 00:41:23.182494+05:30,137,3.47,SPEED_BELOW_10,2026-05-05 00:41:30.267419+05:30
7613,J4_BORELLA,2026-05-05 00:41:18.892534+05:30,144,7.97,SPEED_BELOW_10,2026-05-05 00:41:20.804808+05:30
7609,J2_BAMBALAPITIYA,2026-05-05 00:41:17.881296+05:30,95,4.77,SPEED_BELOW_10,2026-05-05 00:41:20.796272+05:30
7612,J1_KOLLUPITIYA,2026-05-05 00:41:17.878733+05:30,138,5.38,SPEED_BELOW_10,2026-05-05 00:41:20.804808+05:30
7608,J3_TOWN_HALL,2026-05-05 00:41:14.864094+05:30,95,9.65,SPEED_BELOW_10,2026-05-05 00:41:20.794909+05:30
7611,J1_KOLLUPITIYA,2026-05-05 00:41:14.116758+05:30,132,2.04,SPEED_BELOW_10,2026-05-05 00:41:20.804808+05:30
7610,J1_KOLLUPITIYA,2026-05-05 00:41:11.831897+05:30,113,7.82,SPEED_BELOW_10,2026-05-05 00:41:20.804808+05:30
7607,J3_TOWN_HALL,2026-05-05 00:41:10.827557+05:30,100,8.50,SPEED_BELOW_10,2026-05-05 00:41:20.794909+05:30
7606,J3_TOWN_HALL,2026-05-05 00:41:10.097017+05:30,143,9.83,SPEED_BELOW_10,2026-05-05 00:41:20.794909+05:30
7605,J2_BAMBALAPITIYA,2026-05-05 00:41:07.079460+05:30,110,5.47,SPEED_BELOW_10,2026-05-05 00:41:10.730804+05:30
7602,J4_BORELLA,2026-05-05 00:41:05.793222+05:30,128,5.25,SPEED_BELOW_10,2026-05-05 00:41:10.698510+05:30
7601,J3_TOWN_HALL,2026-05-05 00:41:02.953198+05:30,90,9.63,SPEED_BELOW_10,2026-05-05 00:41:10.695170+05:30
7604,J2_BAMBALAPITIYA,2026-05-05 00:41:01.945653+05:30,141,4.52,SPEED_BELOW_10,2026-05-05 00:41:10.730804+05:30
7603,J2_BAMBALAPITIYA,2026-05-05 00:41:00.744304+05:30,91,2.43,SPEED_BELOW_10,2026-05-05 00:41:10.730804+05:30
7600,J4_BORELLA,2026-05-05 00:40:59.738951+05:30,148,3.63,SPEED_BELOW_10,2026-05-05 00:41:00.794894+05:30
7599,J1_KOLLUPITIYA,2026-05-05 00:40:57.715916+05:30,131,4.66,SPEED_BELOW_10,2026-05-05 00:41:00.794894+05:30
7597,J2_BAMBALAPITIYA,2026-05-05 00:40:57.006544+05:30,98,5.99,SPEED_BELOW_10,2026-05-05 00:41:00.794258+05:30
7596,J2_BAMBALAPITIYA,2026-05-05 00:40:56.710207+05:30,108,3.88,SPEED_BELOW_10,2026-05-05 00:41:00.794258+05:30
7598,J1_KOLLUPITIYA,2026-05-05 00:40:52.683299+05:30,132,7.80,SPEED_BELOW_10,2026-05-05 00:41:00.794894+05:30
7595,J1_KOLLUPITIYA,2026-05-05 00:40:45.840724+05:30,97,2.61,SPEED_BELOW_10,2026-05-05 00:40:50.676522+05:30
7593,J2_BAMBALAPITIYA,2026-05-05 00:40:43.632968+05:30,125,4.20,SPEED_BELOW_10,2026-05-05 00:40:50.675701+05:30
7592,J3_TOWN_HALL,2026-05-05 00:40:42.827716+05:30,116,9.36,SPEED_BELOW_10,2026-05-05 00:40:50.675697+05:30
7594,J1_KOLLUPITIYA,2026-05-05 00:40:40.812876+05:30,112,6.01,SPEED_BELOW_10,2026-05-05 00:40:50.676522+05:30
7590,J2_BAMBALAPITIYA,2026-05-05 00:40:35.777275+05:30,105,7.49,SPEED_BELOW_10,2026-05-05 00:40:40.657230+05:30
7589,J3_TOWN_HALL,2026-05-05 00:40:32.759899+05:30,117,7.97,SPEED_BELOW_10,2026-05-05 00:40:40.657115+05:30
7591,J4_BORELLA,2026-05-05 00:40:32.723152+05:30,148,2.78,SPEED_BELOW_10,2026-05-05 00:40:40.662070+05:30
7583,J3_TOWN_HALL,2026-05-05 00:40:29.657067+05:30,105,9.28,SPEED_BELOW_10,2026-05-05 00:40:30.587177+05:30
7587,J1_KOLLUPITIYA,2026-05-05 00:40:29.531022+05:30,105,5.68,SPEED_BELOW_10,2026-05-05 00:40:30.586732+05:30
7586,J4_BORELLA,2026-05-05 00:40:27.516744+05:30,150,7.03,SPEED_BELOW_10,2026-05-05 00:40:30.586732+05:30
7585,J1_KOLLUPITIYA,2026-05-05 00:40:27.510997+05:30,132,8.95,SPEED_BELOW_10,2026-05-05 00:40:30.586732+05:30
7584,J4_BORELLA,2026-05-05 00:40:24.558009+05:30,149,6.54,SPEED_BELOW_10,2026-05-05 00:40:30.586732+05:30
7582,J4_BORELLA,2026-05-05 00:40:24.489177+05:30,105,8.96,SPEED_BELOW_10,2026-05-05 00:40:30.586732+05:30
7588,J2_BAMBALAPITIYA,2026-05-05 00:40:23.548795+05:30,105,6.74,SPEED_BELOW_10,2026-05-05 00:40:30.589278+05:30
7580,J2_BAMBALAPITIYA,2026-05-05 00:40:18.605480+05:30,119,7.81,SPEED_BELOW_10,2026-05-05 00:40:20.517418+05:30
7581,J1_KOLLUPITIYA,2026-05-05 00:40:17.440908+05:30,112,4.50,SPEED_BELOW_10,2026-05-05 00:40:20.517558+05:30
7578,J2_BAMBALAPITIYA,2026-05-05 00:40:11.412248+05:30,144,7.35,SPEED_BELOW_10,2026-05-05 00:40:20.517418+05:30
7579,J4_BORELLA,2026-05-05 00:40:10.404742+05:30,123,2.78,SPEED_BELOW_10,2026-05-05 00:40:20.517558+05:30
7577,J4_BORELLA,2026-05-05 00:40:09.429134+05:30,97,6.41,SPEED_BELOW_10,2026-05-05 00:40:10.459648+05:30
7576,J4_BORELLA,2026-05-05 00:40:03.517814+05:30,105,6.54,SPEED_BELOW_10,2026-05-05 00:40:10.459648+05:30
7575,J1_KOLLUPITIYA,2026-05-05 00:40:03.514181+05:30,90,6.82,SPEED_BELOW_10,2026-05-05 00:40:10.459648+05:30
7574,J4_BORELLA,2026-05-05 00:40:03.358896+05:30,136,4.32,SPEED_BELOW_10,2026-05-05 00:40:10.459648+05:30
7573,J1_KOLLUPITIYA,2026-05-05 00:40:02.508823+05:30,100,7.91,SPEED_BELOW_10,2026-05-05 00:40:10.459648+05:30
7572,J3_TOWN_HALL,2026-05-05 00:40:02.349457+05:30,126,6.78,SPEED_BELOW_10,2026-05-05 00:40:10.459927+05:30
7569,J4_BORELLA,2026-05-05 00:39:58.486490+05:30,114,4.32,SPEED_BELOW_10,2026-05-05 00:40:00.391908+05:30
7568,J1_KOLLUPITIYA,2026-05-05 00:39:57.316449+05:30,141,6.08,SPEED_BELOW_10,2026-05-05 00:40:00.391908+05:30
7571,J3_TOWN_HALL,2026-05-05 00:39:55.463200+05:30,119,4.65,SPEED_BELOW_10,2026-05-05 00:40:00.395678+05:30
7567,J2_BAMBALAPITIYA,2026-05-05 00:39:54.299130+05:30,94,5.46,SPEED_BELOW_10,2026-05-05 00:40:00.391847+05:30
7570,J3_TOWN_HALL,2026-05-05 00:39:52.288511+05:30,139,3.76,SPEED_BELOW_10,2026-05-05 00:40:00.395678+05:30
7564,J4_BORELLA,2026-05-05 00:39:49.261284+05:30,108,4.31,SPEED_BELOW_10,2026-05-05 00:39:50.318343+05:30
7566,J3_TOWN_HALL,2026-05-05 00:39:48.405103+05:30,150,8.67,SPEED_BELOW_10,2026-05-05 00:39:50.320691+05:30
7563,J1_KOLLUPITIYA,2026-05-05 00:39:43.218365+05:30,119,8.46,SPEED_BELOW_10,2026-05-05 00:39:50.318343+05:30
7565,J3_TOWN_HALL,2026-05-05 00:39:43.206878+05:30,95,9.57,SPEED_BELOW_10,2026-05-05 00:39:50.320691+05:30
7562,J4_BORELLA,2026-05-05 00:39:42.211660+05:30,92,2.18,SPEED_BELOW_10,2026-05-05 00:39:50.318343+05:30
7561,J4_BORELLA,2026-05-05 00:39:41.343873+05:30,97,4.90,SPEED_BELOW_10,2026-05-05 00:39:50.318343+05:30
7560,J4_BORELLA,2026-05-05 00:39:39.174997+05:30,112,4.91,SPEED_BELOW_10,2026-05-05 00:39:40.324082+05:30
7557,J2_BAMBALAPITIYA,2026-05-05 00:39:38.173608+05:30,149,9.27,SPEED_BELOW_10,2026-05-05 00:39:40.309646+05:30
